Timestamp_Sec,DateTime_UTC,Network,NetworkID,Protocol,ArbID_Hex,ArbID_Dec,Is_Extended,Is_Tx,Is_Error,DLC,Data_Hex,B0,B1,B2,B3,B4,B5,B6,B7
607201242.995549,2026-03-29 19:00:42.995549,HSCAN3,44,CAN,0x022,34,0,0,0,5,41 02 00 22 00,0x41,0x02,0x00,0x22,0x00,,,
607201242.995798,2026-03-29 19:00:42.995798,HSCAN3,44,CAN,0x023,35,0,0,0,8,41 00 00 00 00 00 00 00,0x41,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201242.995990,2026-03-29 19:00:42.995990,HSCAN3,44,CAN,0x024,36,0,0,0,5,41 00 00 00 00,0x41,0x00,0x00,0x00,0x00,,,
607201242.996146,2026-03-29 19:00:42.996146,HSCAN3,44,CAN,0x040,64,0,0,0,3,01 00 00,0x01,0x00,0x00,,,,,
607201242.996374,2026-03-29 19:00:42.996374,HSCAN3,44,CAN,0x041,65,0,0,0,7,41 01 4F 07 A3 00 00,0x41,0x01,0x4F,0x07,0xA3,0x00,0x00,
607201242.996523,2026-03-29 19:00:42.996523,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201242.996745,2026-03-29 19:00:42.996745,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201242.996983,2026-03-29 19:00:42.996984,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C 14 D0 73 1F 36,0x15,0x81,0x4C,0x14,0xD0,0x73,0x1F,0x36
607201242.997131,2026-03-29 19:00:42.997131,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201242.997354,2026-03-29 19:00:42.997354,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201242.997470,2026-03-29 19:00:42.997470,HSCAN3,44,CAN,0x011,17,0,0,0,1,6E,0x6E,,,,,,,
607201242.997586,2026-03-29 19:00:42.997586,HSCAN3,44,CAN,0x010,16,0,0,0,1,62,0x62,,,,,,,
607201243.092530,2026-03-29 19:00:43.092530,HSCAN3,44,CAN,0x020,32,0,0,0,3,81 00 00,0x81,0x00,0x00,,,,,
607201243.092772,2026-03-29 19:00:43.092772,HSCAN3,44,CAN,0x021,33,0,0,0,8,81 10 F9 F5 80 00 00 00,0x81,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.092960,2026-03-29 19:00:43.092960,HSCAN3,44,CAN,0x022,34,0,0,0,5,81 02 00 22 00,0x81,0x02,0x00,0x22,0x00,,,
607201243.093208,2026-03-29 19:00:43.093208,HSCAN3,44,CAN,0x023,35,0,0,0,8,81 00 00 00 00 00 00 00,0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.093400,2026-03-29 19:00:43.093400,HSCAN3,44,CAN,0x024,36,0,0,0,5,81 00 00 00 00,0x81,0x00,0x00,0x00,0x00,,,
607201243.093557,2026-03-29 19:00:43.093557,HSCAN3,44,CAN,0x040,64,0,0,0,3,02 00 00,0x02,0x00,0x00,,,,,
607201243.093783,2026-03-29 19:00:43.093783,HSCAN3,44,CAN,0x041,65,0,0,0,7,81 01 4F 07 A3 00 00,0x81,0x01,0x4F,0x07,0xA3,0x00,0x00,
607201243.093931,2026-03-29 19:00:43.093931,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201243.094152,2026-03-29 19:00:43.094152,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.094388,2026-03-29 19:00:43.094388,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C 1C D0 73 1F 39,0x15,0x81,0x4C,0x1C,0xD0,0x73,0x1F,0x39
607201243.094536,2026-03-29 19:00:43.094536,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201243.094756,2026-03-29 19:00:43.094757,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.094870,2026-03-29 19:00:43.094871,HSCAN3,44,CAN,0x011,17,0,0,0,1,AE,0xAE,,,,,,,
607201243.094989,2026-03-29 19:00:43.094989,HSCAN3,44,CAN,0x010,16,0,0,0,1,A2,0xA2,,,,,,,
607201243.198866,2026-03-29 19:00:43.198866,HSCAN3,44,CAN,0x020,32,0,0,0,3,C1 00 00,0xC1,0x00,0x00,,,,,
607201243.199196,2026-03-29 19:00:43.199196,HSCAN3,44,CAN,0x021,33,0,0,0,8,C1 10 F9 F5 80 00 00 00,0xC1,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.199483,2026-03-29 19:00:43.199483,HSCAN3,44,CAN,0x022,34,0,0,0,5,C1 02 00 22 00,0xC1,0x02,0x00,0x22,0x00,,,
607201243.200053,2026-03-29 19:00:43.200053,HSCAN3,44,CAN,0x023,35,0,0,0,8,C1 00 00 00 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.200245,2026-03-29 19:00:43.200245,HSCAN3,44,CAN,0x024,36,0,0,0,5,C1 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,,,
607201243.200401,2026-03-29 19:00:43.200401,HSCAN3,44,CAN,0x040,64,0,0,0,3,03 00 00,0x03,0x00,0x00,,,,,
607201243.200626,2026-03-29 19:00:43.200625,HSCAN3,44,CAN,0x041,65,0,0,0,7,C1 41 9E 07 82 01 00,0xC1,0x41,0x9E,0x07,0x82,0x01,0x00,
607201243.200774,2026-03-29 19:00:43.200774,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201243.201120,2026-03-29 19:00:43.201120,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.201356,2026-03-29 19:00:43.201356,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C 3F D0 73 1F 47,0x15,0x81,0x4C,0x3F,0xD0,0x73,0x1F,0x47
607201243.201505,2026-03-29 19:00:43.201505,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201243.201847,2026-03-29 19:00:43.201847,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.201963,2026-03-29 19:00:43.201963,HSCAN3,44,CAN,0x011,17,0,0,0,1,EE,0xEE,,,,,,,
607201243.202081,2026-03-29 19:00:43.202081,HSCAN3,44,CAN,0x010,16,0,0,0,1,E2,0xE2,,,,,,,
607201243.294763,2026-03-29 19:00:43.294763,HSCAN3,44,CAN,0x020,32,0,0,0,3,01 00 00,0x01,0x00,0x00,,,,,
607201243.295557,2026-03-29 19:00:43.295557,HSCAN3,44,CAN,0x021,33,0,0,0,8,01 10 F9 F5 80 00 00 00,0x01,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.295787,2026-03-29 19:00:43.295787,HSCAN3,44,CAN,0x022,34,0,0,0,5,01 02 00 22 00,0x01,0x02,0x00,0x22,0x00,,,
607201243.296067,2026-03-29 19:00:43.296067,HSCAN3,44,CAN,0x023,35,0,0,0,8,01 00 00 00 00 00 00 00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.296262,2026-03-29 19:00:43.296262,HSCAN3,44,CAN,0x024,36,0,0,0,5,01 00 00 00 00,0x01,0x00,0x00,0x00,0x00,,,
607201243.296420,2026-03-29 19:00:43.296420,HSCAN3,44,CAN,0x040,64,0,0,0,3,00 00 00,0x00,0x00,0x00,,,,,
607201243.296642,2026-03-29 19:00:43.296642,HSCAN3,44,CAN,0x041,65,0,0,0,7,01 41 9E 07 82 01 00,0x01,0x41,0x9E,0x07,0x82,0x01,0x00,
607201243.296790,2026-03-29 19:00:43.296791,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201243.297369,2026-03-29 19:00:43.297369,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.297603,2026-03-29 19:00:43.297603,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C 54 D0 73 1F 4F,0x15,0x81,0x4C,0x54,0xD0,0x73,0x1F,0x4F
607201243.297751,2026-03-29 19:00:43.297751,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201243.298530,2026-03-29 19:00:43.298530,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.298643,2026-03-29 19:00:43.298644,HSCAN3,44,CAN,0x011,17,0,0,0,1,2E,0x2E,,,,,,,
607201243.298764,2026-03-29 19:00:43.298764,HSCAN3,44,CAN,0x010,16,0,0,0,1,22,0x22,,,,,,,
607201243.393349,2026-03-29 19:00:43.393349,HSCAN3,44,CAN,0x020,32,0,0,0,3,41 00 00,0x41,0x00,0x00,,,,,
607201243.393657,2026-03-29 19:00:43.393657,HSCAN3,44,CAN,0x021,33,0,0,0,8,41 10 F9 F5 80 00 00 00,0x41,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.393876,2026-03-29 19:00:43.393876,HSCAN3,44,CAN,0x022,34,0,0,0,5,41 02 00 22 00,0x41,0x02,0x00,0x22,0x00,,,
607201243.394140,2026-03-29 19:00:43.394140,HSCAN3,44,CAN,0x023,35,0,0,0,8,41 00 00 00 00 00 00 00,0x41,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.394332,2026-03-29 19:00:43.394332,HSCAN3,44,CAN,0x024,36,0,0,0,5,41 00 00 00 00,0x41,0x00,0x00,0x00,0x00,,,
607201243.394488,2026-03-29 19:00:43.394488,HSCAN3,44,CAN,0x040,64,0,0,0,3,01 00 00,0x01,0x00,0x00,,,,,
607201243.394711,2026-03-29 19:00:43.394711,HSCAN3,44,CAN,0x041,65,0,0,0,7,41 41 9E 07 82 01 00,0x41,0x41,0x9E,0x07,0x82,0x01,0x00,
607201243.394859,2026-03-29 19:00:43.394859,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201243.395081,2026-03-29 19:00:43.395081,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.395317,2026-03-29 19:00:43.395317,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C 6A D0 73 1F 58,0x15,0x81,0x4C,0x6A,0xD0,0x73,0x1F,0x58
607201243.395466,2026-03-29 19:00:43.395466,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201243.395688,2026-03-29 19:00:43.395688,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.395804,2026-03-29 19:00:43.395804,HSCAN3,44,CAN,0x011,17,0,0,0,1,6E,0x6E,,,,,,,
607201243.395920,2026-03-29 19:00:43.395920,HSCAN3,44,CAN,0x010,16,0,0,0,1,62,0x62,,,,,,,
607201243.493058,2026-03-29 19:00:43.493058,HSCAN3,44,CAN,0x020,32,0,0,0,3,81 00 00,0x81,0x00,0x00,,,,,
607201243.493632,2026-03-29 19:00:43.493632,HSCAN3,44,CAN,0x021,33,0,0,0,8,81 10 F9 F5 80 00 00 00,0x81,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.493854,2026-03-29 19:00:43.493854,HSCAN3,44,CAN,0x022,34,0,0,0,5,81 02 00 22 00,0x81,0x02,0x00,0x22,0x00,,,
607201243.494108,2026-03-29 19:00:43.494108,HSCAN3,44,CAN,0x023,35,0,0,0,8,81 00 00 00 00 00 00 00,0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.494301,2026-03-29 19:00:43.494301,HSCAN3,44,CAN,0x024,36,0,0,0,5,81 00 00 00 00,0x81,0x00,0x00,0x00,0x00,,,
607201243.494457,2026-03-29 19:00:43.494457,HSCAN3,44,CAN,0x040,64,0,0,0,3,02 00 00,0x02,0x00,0x00,,,,,
607201243.494681,2026-03-29 19:00:43.494681,HSCAN3,44,CAN,0x041,65,0,0,0,7,81 01 67 07 8B 01 00,0x81,0x01,0x67,0x07,0x8B,0x01,0x00,
607201243.494830,2026-03-29 19:00:43.494830,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201243.495314,2026-03-29 19:00:43.495314,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.495552,2026-03-29 19:00:43.495552,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C 7F D0 73 1F 60,0x15,0x81,0x4C,0x7F,0xD0,0x73,0x1F,0x60
607201243.495700,2026-03-29 19:00:43.495700,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201243.496219,2026-03-29 19:00:43.496219,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.496333,2026-03-29 19:00:43.496333,HSCAN3,44,CAN,0x011,17,0,0,0,1,AE,0xAE,,,,,,,
607201243.496451,2026-03-29 19:00:43.496451,HSCAN3,44,CAN,0x010,16,0,0,0,1,A2,0xA2,,,,,,,
607201243.593766,2026-03-29 19:00:43.593766,HSCAN3,44,CAN,0x020,32,0,0,0,3,C1 00 00,0xC1,0x00,0x00,,,,,
607201243.594138,2026-03-29 19:00:43.594138,HSCAN3,44,CAN,0x021,33,0,0,0,8,C1 10 F9 F5 80 00 00 00,0xC1,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.594399,2026-03-29 19:00:43.594398,HSCAN3,44,CAN,0x022,34,0,0,0,5,C1 02 00 22 00,0xC1,0x02,0x00,0x22,0x00,,,
607201243.594663,2026-03-29 19:00:43.594663,HSCAN3,44,CAN,0x023,35,0,0,0,8,C1 00 00 00 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.594855,2026-03-29 19:00:43.594855,HSCAN3,44,CAN,0x024,36,0,0,0,5,C1 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,,,
607201243.595012,2026-03-29 19:00:43.595012,HSCAN3,44,CAN,0x040,64,0,0,0,3,03 00 00,0x03,0x00,0x00,,,,,
607201243.595385,2026-03-29 19:00:43.595386,HSCAN3,44,CAN,0x041,65,0,0,0,7,C1 01 67 07 8B 01 00,0xC1,0x01,0x67,0x07,0x8B,0x01,0x00,
607201243.595534,2026-03-29 19:00:43.595534,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201243.596162,2026-03-29 19:00:43.596162,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.596396,2026-03-29 19:00:43.596396,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C 95 D0 73 1F 68,0x15,0x81,0x4C,0x95,0xD0,0x73,0x1F,0x68
607201243.596545,2026-03-29 19:00:43.596545,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201243.597067,2026-03-29 19:00:43.597067,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.597277,2026-03-29 19:00:43.597277,HSCAN3,44,CAN,0x011,17,0,0,0,1,EE,0xEE,,,,,,,
607201243.597395,2026-03-29 19:00:43.597395,HSCAN3,44,CAN,0x010,16,0,0,0,1,E2,0xE2,,,,,,,
607201243.692435,2026-03-29 19:00:43.692435,HSCAN3,44,CAN,0x020,32,0,0,0,3,01 00 00,0x01,0x00,0x00,,,,,
607201243.692807,2026-03-29 19:00:43.692807,HSCAN3,44,CAN,0x021,33,0,0,0,8,01 10 F9 F5 80 00 00 00,0x01,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.692995,2026-03-29 19:00:43.692995,HSCAN3,44,CAN,0x022,34,0,0,0,5,01 02 00 22 00,0x01,0x02,0x00,0x22,0x00,,,
607201243.693245,2026-03-29 19:00:43.693245,HSCAN3,44,CAN,0x023,35,0,0,0,8,01 00 00 00 00 00 00 00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.693440,2026-03-29 19:00:43.693440,HSCAN3,44,CAN,0x024,36,0,0,0,5,01 00 00 00 00,0x01,0x00,0x00,0x00,0x00,,,
607201243.693598,2026-03-29 19:00:43.693598,HSCAN3,44,CAN,0x040,64,0,0,0,3,00 00 00,0x00,0x00,0x00,,,,,
607201243.693822,2026-03-29 19:00:43.693822,HSCAN3,44,CAN,0x041,65,0,0,0,7,01 01 67 07 8B 01 00,0x01,0x01,0x67,0x07,0x8B,0x01,0x00,
607201243.693970,2026-03-29 19:00:43.693970,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201243.694195,2026-03-29 19:00:43.694195,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.694429,2026-03-29 19:00:43.694429,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C AA D0 73 1F 71,0x15,0x81,0x4C,0xAA,0xD0,0x73,0x1F,0x71
607201243.694577,2026-03-29 19:00:43.694577,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201243.694802,2026-03-29 19:00:43.694802,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.694916,2026-03-29 19:00:43.694916,HSCAN3,44,CAN,0x011,17,0,0,0,1,2E,0x2E,,,,,,,
607201243.695036,2026-03-29 19:00:43.695036,HSCAN3,44,CAN,0x010,16,0,0,0,1,22,0x22,,,,,,,
607201243.794101,2026-03-29 19:00:43.794101,HSCAN3,44,CAN,0x020,32,0,0,0,3,41 00 00,0x41,0x00,0x00,,,,,
607201243.794537,2026-03-29 19:00:43.794538,HSCAN3,44,CAN,0x021,33,0,0,0,8,41 10 F9 F5 80 00 00 00,0x41,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.794922,2026-03-29 19:00:43.794922,HSCAN3,44,CAN,0x022,34,0,0,0,5,41 02 00 22 00,0x41,0x02,0x00,0x22,0x00,,,
607201243.795208,2026-03-29 19:00:43.795208,HSCAN3,44,CAN,0x023,35,0,0,0,8,41 00 00 00 00 00 00 00,0x41,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.795400,2026-03-29 19:00:43.795400,HSCAN3,44,CAN,0x024,36,0,0,0,5,41 00 00 00 00,0x41,0x00,0x00,0x00,0x00,,,
607201243.795556,2026-03-29 19:00:43.795557,HSCAN3,44,CAN,0x040,64,0,0,0,3,01 00 00,0x01,0x00,0x00,,,,,
607201243.795777,2026-03-29 19:00:43.795777,HSCAN3,44,CAN,0x041,65,0,0,0,7,41 C1 CF 07 5D 0F 00,0x41,0xC1,0xCF,0x07,0x5D,0x0F,0x00,
607201243.795925,2026-03-29 19:00:43.795925,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201243.796359,2026-03-29 19:00:43.796359,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.796597,2026-03-29 19:00:43.796597,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C BF D0 73 1F 7A,0x15,0x81,0x4C,0xBF,0xD0,0x73,0x1F,0x7A
607201243.796746,2026-03-29 19:00:43.796746,HSCAN3,44,CAN,0x030,48,0,0,0,3,41 8A 48,0x41,0x8A,0x48,,,,,
607201243.797146,2026-03-29 19:00:43.797146,HSCAN3,44,CAN,0x031,49,0,0,0,7,41 00 E3 F6 61 00 00,0x41,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.797262,2026-03-29 19:00:43.797262,HSCAN3,44,CAN,0x011,17,0,0,0,1,6E,0x6E,,,,,,,
607201243.797379,2026-03-29 19:00:43.797379,HSCAN3,44,CAN,0x010,16,0,0,0,1,62,0x62,,,,,,,
607201243.896332,2026-03-29 19:00:43.896332,HSCAN3,44,CAN,0x020,32,0,0,0,3,81 00 00,0x81,0x00,0x00,,,,,
607201243.896702,2026-03-29 19:00:43.896702,HSCAN3,44,CAN,0x021,33,0,0,0,8,81 10 F9 F5 80 00 00 00,0x81,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.896942,2026-03-29 19:00:43.896942,HSCAN3,44,CAN,0x022,34,0,0,0,5,81 02 00 22 00,0x81,0x02,0x00,0x22,0x00,,,
607201243.897199,2026-03-29 19:00:43.897199,HSCAN3,44,CAN,0x023,35,0,0,0,8,81 00 00 00 00 00 00 00,0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.897425,2026-03-29 19:00:43.897425,HSCAN3,44,CAN,0x024,36,0,0,0,5,81 00 00 00 00,0x81,0x00,0x00,0x00,0x00,,,
607201243.897607,2026-03-29 19:00:43.897607,HSCAN3,44,CAN,0x040,64,0,0,0,3,02 00 00,0x02,0x00,0x00,,,,,
607201243.898226,2026-03-29 19:00:43.898226,HSCAN3,44,CAN,0x041,65,0,0,0,7,81 C1 CF 07 5D 0F 00,0x81,0xC1,0xCF,0x07,0x5D,0x0F,0x00,
607201243.898374,2026-03-29 19:00:43.898374,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201243.899402,2026-03-29 19:00:43.899402,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.899846,2026-03-29 19:00:43.899846,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C D4 D0 73 1F 83,0x15,0x81,0x4C,0xD4,0xD0,0x73,0x1F,0x83
607201243.900004,2026-03-29 19:00:43.900004,HSCAN3,44,CAN,0x030,48,0,0,0,3,81 8A 48,0x81,0x8A,0x48,,,,,
607201243.902061,2026-03-29 19:00:43.902061,HSCAN3,44,CAN,0x031,49,0,0,0,7,81 00 E3 F6 61 00 00,0x81,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.902181,2026-03-29 19:00:43.902181,HSCAN3,44,CAN,0x011,17,0,0,0,1,AE,0xAE,,,,,,,
607201243.902441,2026-03-29 19:00:43.902441,HSCAN3,44,CAN,0x010,16,0,0,0,1,A2,0xA2,,,,,,,
607201243.993150,2026-03-29 19:00:43.993150,HSCAN3,44,CAN,0x020,32,0,0,0,3,C1 00 00,0xC1,0x00,0x00,,,,,
607201243.993497,2026-03-29 19:00:43.993497,HSCAN3,44,CAN,0x021,33,0,0,0,8,C1 10 F9 F5 80 00 00 00,0xC1,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201243.993687,2026-03-29 19:00:43.993687,HSCAN3,44,CAN,0x022,34,0,0,0,5,C1 02 00 22 00,0xC1,0x02,0x00,0x22,0x00,,,
607201243.993937,2026-03-29 19:00:43.993937,HSCAN3,44,CAN,0x023,35,0,0,0,8,C1 00 00 00 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201243.994129,2026-03-29 19:00:43.994129,HSCAN3,44,CAN,0x024,36,0,0,0,5,C1 00 00 00 00,0xC1,0x00,0x00,0x00,0x00,,,
607201243.994286,2026-03-29 19:00:43.994286,HSCAN3,44,CAN,0x040,64,0,0,0,3,03 00 00,0x03,0x00,0x00,,,,,
607201243.994506,2026-03-29 19:00:43.994506,HSCAN3,44,CAN,0x041,65,0,0,0,7,C1 C1 CF 07 5D 0F 00,0xC1,0xC1,0xCF,0x07,0x5D,0x0F,0x00,
607201243.994654,2026-03-29 19:00:43.994654,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201243.994963,2026-03-29 19:00:43.994963,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.995199,2026-03-29 19:00:43.995199,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C E9 D0 73 1F 8C,0x15,0x81,0x4C,0xE9,0xD0,0x73,0x1F,0x8C
607201243.995347,2026-03-29 19:00:43.995347,HSCAN3,44,CAN,0x030,48,0,0,0,3,C1 8A 48,0xC1,0x8A,0x48,,,,,
607201243.995661,2026-03-29 19:00:43.995661,HSCAN3,44,CAN,0x031,49,0,0,0,7,C1 00 E3 F6 61 00 00,0xC1,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201243.995777,2026-03-29 19:00:43.995778,HSCAN3,44,CAN,0x011,17,0,0,0,1,EE,0xEE,,,,,,,
607201243.995896,2026-03-29 19:00:43.995896,HSCAN3,44,CAN,0x010,16,0,0,0,1,E2,0xE2,,,,,,,
607201244.092735,2026-03-29 19:00:44.092735,HSCAN3,44,CAN,0x020,32,0,0,0,3,01 00 00,0x01,0x00,0x00,,,,,
607201244.093064,2026-03-29 19:00:44.093064,HSCAN3,44,CAN,0x021,33,0,0,0,8,01 10 F9 F5 80 00 00 00,0x01,0x10,0xF9,0xF5,0x80,0x00,0x00,0x00
607201244.093258,2026-03-29 19:00:44.093257,HSCAN3,44,CAN,0x022,34,0,0,0,5,01 02 00 22 00,0x01,0x02,0x00,0x22,0x00,,,
607201244.093508,2026-03-29 19:00:44.093508,HSCAN3,44,CAN,0x023,35,0,0,0,8,01 00 00 00 00 00 00 00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00
607201244.093702,2026-03-29 19:00:44.093702,HSCAN3,44,CAN,0x024,36,0,0,0,5,01 00 00 00 00,0x01,0x00,0x00,0x00,0x00,,,
607201244.093860,2026-03-29 19:00:44.093860,HSCAN3,44,CAN,0x040,64,0,0,0,3,00 00 00,0x00,0x00,0x00,,,,,
607201244.094079,2026-03-29 19:00:44.094079,HSCAN3,44,CAN,0x041,65,0,0,0,7,01 C1 CF 07 5D 0F 00,0x01,0xC1,0xCF,0x07,0x5D,0x0F,0x00,
607201244.094227,2026-03-29 19:00:44.094227,HSCAN3,44,CAN,0x030,48,0,0,0,3,01 8A 48,0x01,0x8A,0x48,,,,,
607201244.094545,2026-03-29 19:00:44.094545,HSCAN3,44,CAN,0x031,49,0,0,0,7,01 00 E3 F6 61 00 00,0x01,0x00,0xE3,0xF6,0x61,0x00,0x00,
607201244.094783,2026-03-29 19:00:44.094783,HSCAN3,44,CAN,0x014,20,0,0,0,8,15 81 4C F1 D0 73 1F 8F,0x15,0x81,0x4C,0xF1,0xD0,0x73,0x1F,0x8F
